filename,PARTICIPANT_ID,words,duration_seconds,WPM_file
experiment_66986ab71f2b54203f26ad32_20250827080610.csv,66986ab71f2b54203f26ad32,12,31.777,22.657897
experiment_66b4f89242c0ff3aab8f8774_20250827110519.csv,66b4f89242c0ff3aab8f8774,27,64.364,25.169349
experiment_66b4f89242c0ff3aab8f8774_20250827110707.csv,66b4f89242c0ff3aab8f8774,27,33.273,48.688126
experiment_66b4f89242c0ff3aab8f8774_20250827110837.csv,66b4f89242c0ff3aab8f8774,26,58.33,26.744385
experiment_66b4f89242c0ff3aab8f8774_20250827111006.csv,66b4f89242c0ff3aab8f8774,31,59.648,31.18294
experiment_66b4f89242c0ff3aab8f8774_20250827111135.csv,66b4f89242c0ff3aab8f8774,23,56.787,24.301337
experiment_66b4f89242c0ff3aab8f8774_20250827111254.csv,66b4f89242c0ff3aab8f8774,20,33.976,35.319049
experiment_66b4f89242c0ff3aab8f8774_20250827111417.csv,66b4f89242c0ff3aab8f8774,21,32.366,38.929741
experiment_66b4f89242c0ff3aab8f8774_20250827111556.csv,66b4f89242c0ff3aab8f8774,45,68.536,39.395354
experiment_66bb6b7e0ccbed81f3ed30a8_20250827094005.csv,66bb6b7e0ccbed81f3ed30a8,31,73.352,25.357182
experiment_66bb6b7e0ccbed81f3ed30a8_20250827094203.csv,66bb6b7e0ccbed81f3ed30a8,28,65.688,25.575448
experiment_66bb6b7e0ccbed81f3ed30a8_20250827094339.csv,66bb6b7e0ccbed81f3ed30a8,27,61.432,26.370621
experiment_66bb6b7e0ccbed81f3ed30a8_20250827094635.csv,66bb6b7e0ccbed81f3ed30a8,25,56.656,26.475572
experiment_66bb6b7e0ccbed81f3ed30a8_20250827094749.csv,66bb6b7e0ccbed81f3ed30a8,21,46.84,26.900085
experiment_66bb6b7e0ccbed81f3ed30a8_20250827095146.csv,66bb6b7e0ccbed81f3ed30a8,25,48.072,31.203195
experiment_66bb6b7e0ccbed81f3ed30a8_20250827095354.csv,66bb6b7e0ccbed81f3ed30a8,24,58.343,24.681624
experiment_66bb6b7e0ccbed81f3ed30a8_20250827095543.csv,66bb6b7e0ccbed81f3ed30a8,27,76.536,21.16651
experiment_6702f60844f21087e0840e3d_20250827133525.csv,6702f60844f21087e0840e3d,12,57.7,12.478336
experiment_6702f60844f21087e0840e3d_20250827133955.csv,6702f60844f21087e0840e3d,19,49.87,22.859435
experiment_6702f60844f21087e0840e3d_20250827134445.csv,6702f60844f21087e0840e3d,13,31.595,24.687451
experiment_6702f60844f21087e0840e3d_20250827134606.csv,6702f60844f21087e0840e3d,8,31.039,15.464416
experiment_6702f60844f21087e0840e3d_20250827134835.csv,6702f60844f21087e0840e3d,14,31.092,27.016596
experiment_6702f60844f21087e0840e3d_20250827134920.csv,6702f60844f21087e0840e3d,18,20.597,52.434821
experiment_6702f60844f21087e0840e3d_20250827135301.csv,6702f60844f21087e0840e3d,10,16.2,37.037037
experiment_6702f60844f21087e0840e3d_20250827135427.csv,6702f60844f21087e0840e3d,17,44.876,22.729299
experiment_6725030a6ee43d8130ceefc5_20250826141649.csv,6725030a6ee43d8130ceefc5,29,63.254,27.508142
experiment_6725030a6ee43d8130ceefc5_20250826142056.csv,6725030a6ee43d8130ceefc5,46,165.042,16.723016
experiment_6725030a6ee43d8130ceefc5_20250826142348.csv,6725030a6ee43d8130ceefc5,37,95.339,23.285329
experiment_6725030a6ee43d8130ceefc5_20250826142721.csv,6725030a6ee43d8130ceefc5,69,141.879,29.179794
experiment_6725030a6ee43d8130ceefc5_20250826143040.csv,6725030a6ee43d8130ceefc5,44,107.38,24.585584
experiment_6725030a6ee43d8130ceefc5_20250826143420.csv,6725030a6ee43d8130ceefc5,39,172.955,13.529531
experiment_6725030a6ee43d8130ceefc5_20250826143716.csv,6725030a6ee43d8130ceefc5,44,111.988,23.573954
experiment_6725030a6ee43d8130ceefc5_20250826143929.csv,6725030a6ee43d8130ceefc5,38,95.002,23.999495
experiment_6725c4a8e3ab0787551acf38_20250827051835.csv,6725c4a8e3ab0787551acf38,16,56.473,16.999274
experiment_6725c4a8e3ab0787551acf38_20250827052240.csv,6725c4a8e3ab0787551acf38,39,173.514,13.485943
experiment_6725c4a8e3ab0787551acf38_20250827052811.csv,6725c4a8e3ab0787551acf38,42,224.268,11.236556
experiment_6725c4a8e3ab0787551acf38_20250827052959.csv,6725c4a8e3ab0787551acf38,13,43.728,17.837541
experiment_6725c4a8e3ab0787551acf38_20250827053420.csv,6725c4a8e3ab0787551acf38,56,190.815,17.608679
experiment_6725c4a8e3ab0787551acf38_20250827054055.csv,6725c4a8e3ab0787551acf38,68,316.514,12.890425
experiment_6725c4a8e3ab0787551acf38_20250827055027.csv,6725c4a8e3ab0787551acf38,85,477.035,10.691039
experiment_6725c4a8e3ab0787551acf38_20250827055451.csv,6725c4a8e3ab0787551acf38,58,202.963,17.145982
experiment_67356f7cf6ff16fe3322a837_20250826204640.csv,67356f7cf6ff16fe3322a837,9,31.239,17.286085
experiment_67356f7cf6ff16fe3322a837_20250826205335.csv,67356f7cf6ff16fe3322a837,13,51.628,15.108081
experiment_67356f7cf6ff16fe3322a837_20250826205624.csv,67356f7cf6ff16fe3322a837,15,40.358,22.300411
experiment_67356f7cf6ff16fe3322a837_20250826210047.csv,67356f7cf6ff16fe3322a837,12,40.703,17.689114
experiment_67356f7cf6ff16fe3322a837_20250826210334.csv,67356f7cf6ff16fe3322a837,17,39.076,26.102979
experiment_67356f7cf6ff16fe3322a837_20250826210919.csv,67356f7cf6ff16fe3322a837,21,89.086,14.143636
experiment_67356f7cf6ff16fe3322a837_20250826211026.csv,67356f7cf6ff16fe3322a837,11,29.068,22.70538
experiment_67356f7cf6ff16fe3322a837_20250826211152.csv,67356f7cf6ff16fe3322a837,11,35.961,18.353216
experiment_673d0377254c407e5da57f97_20250827103338.csv,673d0377254c407e5da57f97,15,28.571,31.500473
experiment_673d0377254c407e5da57f97_20250827103431.csv,673d0377254c407e5da57f97,19,30.027,37.965831
experiment_673d0377254c407e5da57f97_20250827103530.csv,673d0377254c407e5da57f97,11,21.542,30.637824
experiment_673d0377254c407e5da57f97_20250827103628.csv,673d0377254c407e5da57f97,10,22.153,27.084368
experiment_673d0377254c407e5da57f97_20250827103656.csv,673d0377254c407e5da57f97,10,9.405,63.795853
experiment_673d0377254c407e5da57f97_20250827103742.csv,673d0377254c407e5da57f97,9,18.348,29.431001
experiment_673d0377254c407e5da57f97_20250827103842.csv,673d0377254c407e5da57f97,8,29.249,16.410817
experiment_673d0377254c407e5da57f97_20250827103934.csv,673d0377254c407e5da57f97,10,29.389,20.415802
experiment_673f7365f63a4a3036aae1f2_20250827084022.csv,673f7365f63a4a3036aae1f2,56,199.101,16.875857
experiment_673f7365f63a4a3036aae1f2_20250827084625.csv,673f7365f63a4a3036aae1f2,42,126.344,19.945545
experiment_673f7365f63a4a3036aae1f2_20250827085135.csv,673f7365f63a4a3036aae1f2,53,169.193,18.795104
experiment_673f7365f63a4a3036aae1f2_20250827085743.csv,673f7365f63a4a3036aae1f2,28,110.195,15.245701
experiment_673f7365f63a4a3036aae1f2_20250827090455.csv,673f7365f63a4a3036aae1f2,35,122.169,17.189303
experiment_673f7365f63a4a3036aae1f2_20250827090828.csv,673f7365f63a4a3036aae1f2,24,59.851,24.059748
experiment_673f7365f63a4a3036aae1f2_20250827091439.csv,673f7365f63a4a3036aae1f2,26,86.174,18.102908
experiment_673f7365f63a4a3036aae1f2_20250827091805.csv,673f7365f63a4a3036aae1f2,32,125.873,15.25347
experiment_67430c9cce2366e644146584_20250826130000.csv,67430c9cce2366e644146584,24,70.824,20.332091
experiment_67430c9cce2366e644146584_20250826130049.csv,67430c9cce2366e644146584,8,16.241,29.55483
experiment_67430c9cce2366e644146584_20250826130140.csv,67430c9cce2366e644146584,29,29.785,58.418667
experiment_67430c9cce2366e644146584_20250826130246.csv,67430c9cce2366e644146584,17,31.583,32.295855
experiment_67430c9cce2366e644146584_20250826130352.csv,67430c9cce2366e644146584,19,46.71,24.405909
experiment_67430c9cce2366e644146584_20250826130445.csv,67430c9cce2366e644146584,23,28.306,48.752915
experiment_67430c9cce2366e644146584_20250826130615.csv,67430c9cce2366e644146584,41,43.802,56.161819
experiment_67430c9cce2366e644146584_20250826130746.csv,67430c9cce2366e644146584,16,36.269,26.468885
experiment_67450bce7a49cb1c784dcc2b_20250827065436.csv,67450bce7a49cb1c784dcc2b,16,23.447,40.943404
experiment_67450bce7a49cb1c784dcc2b_20250827065809.csv,67450bce7a49cb1c784dcc2b,42,161.993,15.556228
experiment_67450bce7a49cb1c784dcc2b_20250827070247.csv,67450bce7a49cb1c784dcc2b,60,80.746,44.584252
experiment_67450bce7a49cb1c784dcc2b_20250827071642.csv,67450bce7a49cb1c784dcc2b,45,429.797,6.282035
experiment_67450bce7a49cb1c784dcc2b_20250827071753.csv,67450bce7a49cb1c784dcc2b,27,47.422,34.16136
experiment_67450bce7a49cb1c784dcc2b_20250827071937.csv,67450bce7a49cb1c784dcc2b,39,63.893,36.62373
experiment_67450bce7a49cb1c784dcc2b_20250827072032.csv,67450bce7a49cb1c784dcc2b,25,37.268,40.249007
experiment_67450bce7a49cb1c784dcc2b_20250827072143.csv,67450bce7a49cb1c784dcc2b,16,23.841,40.266767
experiment_676797a573d3cbf6add72f02_20250827070828.csv,676797a573d3cbf6add72f02,8,24.735,19.4057
experiment_676797a573d3cbf6add72f02_20250827071011.csv,676797a573d3cbf6add72f02,18,46.756,23.09864
experiment_676797a573d3cbf6add72f02_20250827071225.csv,676797a573d3cbf6add72f02,11,42.445,15.549535
experiment_676797a573d3cbf6add72f02_20250827071429.csv,676797a573d3cbf6add72f02,11,32.045,20.596037
experiment_676797a573d3cbf6add72f02_20250827071601.csv,676797a573d3cbf6add72f02,16,43.826,21.904805
experiment_676797a573d3cbf6add72f02_20250827071725.csv,676797a573d3cbf6add72f02,19,51.165,22.280856
experiment_676797a573d3cbf6add72f02_20250827072002.csv,676797a573d3cbf6add72f02,17,88.085,11.579724
experiment_676797a573d3cbf6add72f02_20250827072125.csv,676797a573d3cbf6add72f02,10,47.558,12.616174
experiment_67709b0a96dcc9c2a7b0a06e_20250826184356.csv,67709b0a96dcc9c2a7b0a06e,28,66.967,25.086983
experiment_67709b0a96dcc9c2a7b0a06e_20250826184357.csv,67709b0a96dcc9c2a7b0a06e,28,66.967,25.086983
experiment_67709b0a96dcc9c2a7b0a06e_20250826184705.csv,67709b0a96dcc9c2a7b0a06e,38,88.956,25.630649
experiment_67709b0a96dcc9c2a7b0a06e_20250826191927.csv,67709b0a96dcc9c2a7b0a06e,22,144.799,9.116085
experiment_67709b0a96dcc9c2a7b0a06e_20250826192205.csv,67709b0a96dcc9c2a7b0a06e,28,80.355,20.907224
experiment_67709b0a96dcc9c2a7b0a06e_20250826192538.csv,67709b0a96dcc9c2a7b0a06e,21,71.719,17.568566
experiment_67709b0a96dcc9c2a7b0a06e_20250826192903.csv,67709b0a96dcc9c2a7b0a06e,23,133.441,10.341649
experiment_67709b0a96dcc9c2a7b0a06e_20250826192905.csv,67709b0a96dcc9c2a7b0a06e,23,133.441,10.341649
experiment_67acbb030811018b016dcaf7_20250827045345.csv,67acbb030811018b016dcaf7,23,37.627,36.675791
experiment_67acbb030811018b016dcaf7_20250827045441.csv,67acbb030811018b016dcaf7,21,29.019,43.419828
experiment_67acbb030811018b016dcaf7_20250827045529.csv,67acbb030811018b016dcaf7,14,19.024,44.154752
experiment_67acbb030811018b016dcaf7_20250827045608.csv,67acbb030811018b016dcaf7,14,19.361,43.386189
experiment_67acbb030811018b016dcaf7_20250827045711.csv,67acbb030811018b016dcaf7,28,27.192,61.782877
experiment_67acbb030811018b016dcaf7_20250827045801.csv,67acbb030811018b016dcaf7,24,31.414,45.839435
experiment_67acbb030811018b016dcaf7_20250827045845.csv,67acbb030811018b016dcaf7,16,27.883,34.429581
experiment_67acbb030811018b016dcaf7_20250827045936.csv,67acbb030811018b016dcaf7,14,28.657,29.31221
experiment_67bb91a04f5f96b7ac52242d_20250826203847.csv,67bb91a04f5f96b7ac52242d,53,157.52,20.187913
experiment_67bb91a04f5f96b7ac52242d_20250826204356.csv,67bb91a04f5f96b7ac52242d,83,249.679,19.94561
experiment_67bb91a04f5f96b7ac52242d_20250826204756.csv,67bb91a04f5f96b7ac52242d,68,164.437,24.811934
experiment_67bb91a04f5f96b7ac52242d_20250826205112.csv,67bb91a04f5f96b7ac52242d,50,135.042,22.215311
experiment_67bb91a04f5f96b7ac52242d_20250826205405.csv,67bb91a04f5f96b7ac52242d,53,143.737,22.12374
experiment_67bb91a04f5f96b7ac52242d_20250826205740.csv,67bb91a04f5f96b7ac52242d,40,110.107,21.796979
experiment_67bb91a04f5f96b7ac52242d_20250826210002.csv,67bb91a04f5f96b7ac52242d,41,97.829,25.145918
experiment_67bb91a04f5f96b7ac52242d_20250826210430.csv,67bb91a04f5f96b7ac52242d,36,106.962,20.194088
experiment_67d01f812bf82a710cd2193f_20250826194028.csv,67d01f812bf82a710cd2193f,34,143.728,14.193477
experiment_67d01f812bf82a710cd2193f_20250826194359.csv,67d01f812bf82a710cd2193f,25,105.558,14.210197
experiment_67d01f812bf82a710cd2193f_20250826194644.csv,67d01f812bf82a710cd2193f,27,87.292,18.558402
experiment_67d01f812bf82a710cd2193f_20250826194928.csv,67d01f812bf82a710cd2193f,25,89.896,16.685948
experiment_67d01f812bf82a710cd2193f_20250826195238.csv,67d01f812bf82a710cd2193f,19,54.694,20.843237
experiment_67d01f812bf82a710cd2193f_20250826195514.csv,67d01f812bf82a710cd2193f,26,70.989,21.975236
experiment_67d01f812bf82a710cd2193f_20250826195742.csv,67d01f812bf82a710cd2193f,20,85.618,14.015744
experiment_67d01f812bf82a710cd2193f_20250826200038.csv,67d01f812bf82a710cd2193f,25,114.444,13.106847
experiment_67d80b3db0cac8b1bd982fb2_20250827121337.csv,67d80b3db0cac8b1bd982fb2,29,129.627,13.423129
experiment_67d80b3db0cac8b1bd982fb2_20250827121340.csv,67d80b3db0cac8b1bd982fb2,29,129.627,13.423129
experiment_67d80b3db0cac8b1bd982fb2_20250827121343.csv,67d80b3db0cac8b1bd982fb2,29,129.627,13.423129
experiment_67d80b3db0cac8b1bd982fb2_20250827121352.csv,67d80b3db0cac8b1bd982fb2,29,129.627,13.423129
experiment_67d80b3db0cac8b1bd982fb2_20250827121418.csv,67d80b3db0cac8b1bd982fb2,29,129.627,13.423129
experiment_67d80b3db0cac8b1bd982fb2_20250827121517.csv,67d80b3db0cac8b1bd982fb2,29,129.627,13.423129
experiment_67d80b3db0cac8b1bd982fb2_20250827121617.csv,67d80b3db0cac8b1bd982fb2,25,17.848,84.04303
experiment_67d80b3db0cac8b1bd982fb2_20250827121739.csv,67d80b3db0cac8b1bd982fb2,18,15.014,71.932863
